id,time,orig_time,first_time,mat_time,res_time,balance_time,LTV_time,interest_rate_time,rate_time,hpi_time,gdp_time,uer_time,REtype_CO_orig_time,REtype_PU_orig_time,REtype_SF_orig_time,investor_orig_time,balance_orig_time,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,state_orig_time,hpi_orig_time,default_time,payoff_time,status_time,lgd_time,recovery_res
2030,22,17,20,137,,58827.27,64.905156462,6.875,4.62,216.77,3.2787956953,5,0,0,1,0,59500,596,79.3,6.875,NY,179.45,0,0,0,,
2030,23,17,20,137,,58664.79,63.226673214,6.875,4.62,221.91,2.9871094449,5,0,0,1,0,59500,596,79.3,6.875,NY,179.45,0,0,0,,
2030,24,17,20,137,,58499.51,62.530063348,6.875,4.62,223.75,3.1211950891,4.7,0,0,1,0,59500,596,79.3,6.875,NY,179.45,0,0,0,,
2030,25,17,20,137,,58331.36,61.650474562,6.875,4.62,226.29,2.8991367167,4.7,0,0,1,0,59500,596,79.3,6.875,NY,179.45,0,0,0,,
2030,26,17,20,137,,58217.66,61.855587291,6.875,4.62,225.1,2.1513648831,4.7,0,0,1,0,59500,596,79.3,6.875,NY,179.45,0,0,0,,
2030,27,17,20,137,,58036.55,62.414574938,6.875,4.62,222.39,2.3617217155,4.4,0,0,1,0,59500,596,79.3,6.875,NY,179.45,0,0,0,,
2030,28,17,20,137,,57859.87,62.995044603,6.875,4.62,219.67,1.2291722496,4.6,0,0,1,0,59500,596,79.3,6.875,NY,179.45,0,0,0,,
2030,29,17,20,137,,57672.17,63.455076434,6.875,4.62,217.37,1.6929686703,4.5,0,0,1,0,59500,596,79.3,6.875,NY,179.45,0,0,0,,
2030,30,17,20,137,,57428.04,64.564670409,6.875,4.62,212.73,2.2742178006,4.7,0,0,1,0,59500,596,79.3,6.875,NY,179.45,0,0,0,,
2030,31,17,20,137,,57303.95,68.297026015,6.875,4.62,200.67,1.8506891663,4.7,0,0,1,0,59500,596,79.3,6.875,NY,179.45,0,0,0,,
2030,32,17,20,137,,57162.59,73.454522274,6.875,4.62,186.12,1.1041627602,5,0,0,1,0,59500,596,79.3,6.875,NY,179.45,0,0,0,,
2030,33,17,20,137,,56895.95,75.379927031,6.875,4.62,180.52,0.8368586627,5,0,0,1,0,59500,596,79.3,6.875,NY,179.45,0,0,0,,
2030,34,17,20,137,,56690.94,78.214900365,6.875,4.62,173.35,-0.314447747,5.8,0,0,1,0,59500,596,79.3,6.875,NY,179.45,0,0,0,,
2030,35,17,20,137,,56490.95,83.353212062,6.875,4.62,162.09,-2.805844087,6.5,0,0,1,0,59500,596,79.3,6.875,NY,179.45,0,0,0,,
2030,36,17,20,137,,56288.09,88.871170459,6.875,4.62,151.48,-3.516567987,7.8,0,0,1,0,59500,596,79.3,6.875,NY,179.45,0,0,0,,
2030,37,17,20,137,,56150.9,87.573483529,6.875,4.62,153.35,-4.146710947,9,0,0,1,0,59500,596,79.3,6.875,NY,179.45,0,1,2,,
2034,20,17,20,137,,166185.2,85.05738046,7.14,4.62,199.21,3.5563345819,5.3,0,0,1,0,167200,636,95,7.14,CA,179.45,0,1,2,,
2040,20,18,20,138,,145458.6,74.746522262,6.5,4.14,199.21,3.5563345819,5.3,0,0,0,0,145887,673,79.9,6.5,OR,186.91,0,0,0,,
2040,21,18,20,138,,145053.78,71.094581196,6.5,4.14,208.86,3.3469293746,5.2,0,0,0,0,145887,673,79.9,6.5,OR,186.91,0,0,0,,
2040,22,18,20,138,,144642.36,68.306030037,6.5,4.14,216.77,3.2787956953,5,0,0,0,0,145887,673,79.9,6.5,OR,186.91,0,0,0,,
2040,23,18,20,138,,144364.35,66.595641933,6.5,4.14,221.91,2.9871094449,5,0,0,0,0,145887,673,79.9,6.5,OR,186.91,0,0,0,,
2040,24,18,20,138,,143799.22,65.789443007,6.5,4.14,223.75,3.1211950891,4.7,0,0,0,0,145887,673,79.9,6.5,OR,186.91,0,0,0,,
2040,25,18,20,138,,143512.05,64.921078949,6.5,4.14,226.29,2.8991367167,4.7,0,0,0,0,145887,673,79.9,6.5,OR,186.91,0,0,0,,
2040,26,18,20,138,,142928.31,64.998822145,6.5,4.14,225.1,2.1513648831,4.7,0,0,0,0,145887,673,79.9,6.5,OR,186.91,0,1,2,,
2048,16,10,16,130,,37349.19,51.390077202,12.125,3.63,167.91,4.320113768,5.7,0,0,1,0,37500,522,62.5,12.125,ME,138.62,0,1,2,,
2070,22,19,22,140,,111491.9,70.814082037,6.25,4.24,216.77,3.2787956953,5,0,0,1,0,111920,638,80.5,6.25,ID,191.42,0,0,0,,
2070,23,19,22,140,,111164.93,68.970983071,6.25,4.24,221.91,2.9871094449,5,0,0,1,0,111920,638,80.5,6.25,ID,191.42,0,0,0,,
2070,24,19,22,140,,110832.82,68.199443399,6.25,4.24,223.75,3.1211950891,4.7,0,0,1,0,111920,638,80.5,6.25,ID,191.42,0,0,0,,
2070,25,19,22,140,,110495.5,67.228700992,6.25,4.24,226.29,2.8991367167,4.7,0,0,1,0,111920,638,80.5,6.25,ID,191.42,0,0,0,,
2070,26,19,22,140,,110152.89,67.374552197,6.25,4.24,225.1,2.1513648831,4.7,0,0,1,0,111920,638,80.5,6.25,ID,191.42,0,0,0,,
2070,27,19,22,140,,109804.89,67.980118478,6.25,4.24,222.39,2.3617217155,4.4,0,0,1,0,111920,638,80.5,6.25,ID,191.42,0,0,0,,
2070,28,19,22,140,,109451.43,68.6003262,6.25,4.24,219.67,1.2291722496,4.6,0,0,1,0,111920,638,80.5,6.25,ID,191.42,0,0,0,,
2070,29,19,22,140,,109212.71,69.174984294,9.25,4.24,217.37,1.6929686703,4.5,0,0,1,0,111920,638,80.5,6.25,ID,191.42,0,0,0,,
2070,30,19,22,140,,108933.46,70.503073313,9.25,4.24,212.73,2.2742178006,4.7,0,0,1,0,111920,638,80.5,6.25,ID,191.42,0,0,0,,
2070,31,19,22,140,,108730.85,74.601201692,10.25,4.24,200.67,1.8506891663,4.7,0,0,1,0,111920,638,80.5,6.25,ID,191.42,0,0,0,,
2070,32,19,22,140,,108548.56,80.298330048,10.25,4.24,186.12,1.1041627602,5,0,0,1,0,111920,638,80.5,6.25,ID,191.42,0,0,0,,
2070,33,19,22,140,,108424.43,82.694630998,9.75,4.24,180.52,0.8368586627,5,0,0,1,0,111920,638,80.5,6.25,ID,191.42,0,0,0,,
2070,34,19,22,140,,108215.65,85.949175948,9.75,4.24,173.35,-0.314447747,5.8,0,0,1,0,111920,638,80.5,6.25,ID,191.42,0,0,0,,
2070,35,19,22,140,,108073.62,91.799214952,8.75,4.24,162.09,-2.805844087,6.5,0,0,1,0,111920,638,80.5,6.25,ID,191.42,0,0,0,,
2070,36,19,22,140,37,107827.61,98.005437902,8.75,4.24,151.48,-3.516567987,7.8,0,0,1,0,111920,638,80.5,6.25,ID,191.42,1,0,1,0,107827.61
2097,22,19,22,140,,92561.32,79.356124291,7.5,4.24,216.77,3.2787956953,5,0,0,1,0,92700,561,90,7.5,GA,191.42,0,0,0,,
2097,23,19,22,140,,92561.32,77.51803462,7.5,4.24,221.91,2.9871094449,5,0,0,1,0,92700,561,90,7.5,GA,191.42,0,0,0,,
2097,24,19,22,140,,92064.36,76.467797543,7.5,4.24,223.75,3.1211950891,4.7,0,0,1,0,92700,561,90,7.5,GA,191.42,0,0,0,,
2097,25,19,22,140,,91737.9,75.341371039,7.5,4.24,226.29,2.8991367167,4.7,0,0,1,0,92700,561,90,7.5,GA,191.42,0,0,0,,
2097,26,19,22,140,,91587.79,75.615733943,7.5,4.24,225.1,2.1513648831,4.7,0,0,1,0,92700,561,90,7.5,GA,191.42,0,0,0,,
2097,27,19,22,140,31,91587.79,76.537172132,7.5,4.24,222.39,2.3617217155,4.4,0,0,1,0,92700,561,90,7.5,GA,191.42,1,0,1,0.5930244632,37273.99
2107,22,19,22,140,,201729.21,70.410333421,6.99,4.24,216.77,3.2787956953,5,0,0,1,0,202400,672,80,6.99,IL,191.42,0,0,0,,
2107,23,19,22,140,,201215.78,68.604397374,6.99,4.24,221.91,2.9871094449,5,0,0,1,0,202400,672,80,6.99,IL,191.42,0,0,0,,
2107,24,19,22,140,,200517.15,67.803992939,6.99,4.24,223.75,3.1211950891,4.7,0,0,1,0,202400,672,80,6.99,IL,191.42,0,0,0,,
2107,25,19,22,140,,200161.7,66.92407992,6.99,4.24,226.29,2.8991367167,4.7,0,0,1,0,202400,672,80,6.99,IL,191.42,0,0,0,,
2107,26,19,22,140,,199620.73,67.096047144,6.99,4.24,225.1,2.1513648831,4.7,0,0,1,0,202400,672,80,6.99,IL,191.42,0,1,2,,
2114,22,19,22,140,,255110.85,70.399096547,6.75,4.24,216.77,3.2787956953,5,0,0,1,0,256000,589,80,6.75,NJ,191.42,0,0,0,,
2114,23,19,22,140,,254430.78,68.585152635,6.75,4.24,221.91,2.9871094449,5,0,0,1,0,256000,589,80,6.75,NJ,191.42,0,0,0,,
2114,24,19,22,140,,253739.16,67.836243027,6.75,4.24,223.75,3.1211950891,4.7,0,0,1,0,256000,589,80,6.75,NJ,191.42,0,1,2,,
2116,22,19,22,140,,191675,75.059740739,6.325,4.24,216.77,3.2787956953,5,0,0,1,0,191675,619,85,6.325,MN,191.42,0,0,0,,
2116,23,19,22,140,,191624.49,73.30184472,6.325,4.24,221.91,2.9871094449,5,0,0,1,0,191675,619,85,6.325,MN,191.42,0,0,0,,
2116,24,19,22,140,,191624.49,72.699049662,6.325,4.24,223.75,3.1211950891,4.7,0,0,1,0,191675,619,85,6.325,MN,191.42,0,0,0,,
2116,25,19,22,140,,191573.99,71.864092856,6.325,4.24,226.29,2.8991367167,4.7,0,0,1,0,191675,619,85,6.325,MN,191.42,0,0,0,,
2116,26,19,22,140,,191573.99,72.244005208,6.325,4.24,225.1,2.1513648831,4.7,0,0,1,0,191675,619,85,6.325,MN,191.42,0,0,0,,
2116,27,19,22,140,,191573.99,73.124356187,6.325,4.24,222.39,2.3617217155,4.4,0,0,1,0,191675,619,85,6.325,MN,191.42,0,0,0,,
2116,28,19,22,140,,191573.99,74.029797298,6.325,4.24,219.67,1.2291722496,4.6,0,0,1,0,191675,619,85,6.325,MN,191.42,0,1,2,,
2118,22,19,22,139,,83730.82,66.016950011,9.2,4.24,216.77,3.2787956953,5,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,23,19,22,139,,83591.54,64.380558829,9.2,4.24,221.91,2.9871094449,5,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,24,19,22,139,,83449.03,63.742271838,9.2,4.24,223.75,3.1211950891,4.7,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,25,19,22,139,,83303.22,62.916668136,9.2,4.24,226.29,2.8991367167,4.7,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,26,19,22,139,,83154.03,63.136004723,9.2,4.24,225.1,2.1513648831,4.7,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,27,19,22,139,,83027.46,63.80809611,9.2,4.24,222.39,2.3617217155,4.4,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,28,19,22,139,,82819.21,64.436155769,12.2,4.24,219.67,1.2291722496,4.6,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,29,19,22,139,,82731.01,65.048608422,12.2,4.24,217.37,1.6929686703,4.5,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,30,19,22,139,,82640.09,66.39438166,12.25,4.24,212.73,2.2742178006,4.7,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,31,19,22,139,,82547.29,70.305557862,12.25,4.24,200.67,1.8506891663,4.7,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,32,19,22,139,,82483.83,75.743446714,12.5,4.24,186.12,1.1041627602,5,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,33,19,22,139,,82357.67,77.973677191,12.5,4.24,180.52,0.8368586627,5,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,34,19,22,139,,82260.76,81.103231897,11,4.24,173.35,-0.314447747,5.8,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,35,19,22,139,,82128.09,86.597387407,11,4.24,162.09,-2.805844087,6.5,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,36,19,22,139,,81991.73,92.509012014,10,4.24,151.48,-3.516567987,7.8,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,37,19,22,139,,81823.94,91.193922602,10,4.24,153.35,-4.146710947,9,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,38,19,22,139,,81651.92,87.89562241,9.2,4.24,158.77,-3.339549297,9.5,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,39,19,22,139,,81449.55,88.015938093,9.2,4.24,158.16,-0.241080652,10,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,40,19,22,139,,81242.49,88.888112133,9.2,4.24,156.21,1.5859655122,9.8,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,41,19,22,139,,81030.6,85.986574724,9.2,4.24,161.06,2.6824968062,9.9,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,42,19,22,139,,80813.79,85.788463187,9.2,4.24,161,3.0294986398,9.4,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,43,19,22,139,,80591.99,88.272459476,9.2,4.24,156.04,2.6941105489,9.4,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,44,19,22,139,,80365.06,91.016167306,9.2,4.24,150.91,1.8755149375,9.2,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,45,19,22,139,,80132.86,88.432648934,9.2,4.24,154.87,1.6391549258,9.1,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,46,19,22,139,,79895.28,87.751168774,9.2,4.24,155.61,1.1759090317,9,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,47,19,22,139,,79652.16,91.010880866,9.2,4.24,149.58,1.6681823188,8.8,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,48,19,22,139,,79403.42,92.665723653,9.2,4.24,146.45,2.7159028846,8.3,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,49,19,22,139,,79148.93,87.307345819,9.2,4.24,154.94,2.4566338212,8.2,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,50,19,22,139,,78888.55,84.830114694,9.2,4.24,158.94,2.3664098989,8.2,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,51,19,22,139,,78622.11,84.724848542,9.2,4.24,158.6,1.2690442628,7.8,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,52,19,22,139,,78349.49,83.105363991,9.2,4.24,161.13,1.0810494182,8,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,53,19,22,139,,78070.58,77.052021669,9.2,4.24,173.17,0.8929961554,7.6,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,54,19,22,139,,77881.06,73.960702306,9.2,4.24,179.97,1.5073587076,7.3,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,55,19,22,139,,77493.19,73.551488061,9.2,4.24,180.07,2.4222748689,7.2,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,56,19,22,139,,77194.4,72.718679617,9.2,4.24,181.43,1.7170529058,6.6,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,57,19,22,139,,76888.72,70.19821611,9.2,4.24,187.2,2.5560517331,6.2,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,58,19,22,139,,76575.96,69.478430858,9.2,4.24,188.37,2.8685938252,6.2,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,59,19,22,139,,76255.91,69.45351477,9.2,4.24,187.65,2.4436475652,5.7,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2118,60,19,22,139,,75928.45,68.364690887,9.2,4.24,189.82,2.8363581757,5.7,0,0,1,1,84000,623,75,9.2,OH,191.42,0,0,0,,
2147,22,20,22,140,,264000,73.519398441,7.25,4.5,216.77,3.2787956953,5,0,0,1,0,264000,704,80,7.25,OR,199.21,0,0,0,,
2147,23,20,22,140,,264000,71.816502186,7.25,4.5,221.91,2.9871094449,5,0,0,1,0,264000,704,80,7.25,OR,199.21,0,0,0,,
2147,24,20,22,140,,264000,71.225921788,7.25,4.5,223.75,3.1211950891,4.7,0,0,1,0,264000,704,80,7.25,OR,199.21,0,0,0,,
2147,25,20,22,140,,264000,70.426443944,7.25,4.5,226.29,2.8991367167,4.7,0,0,1,0,264000,704,80,7.25,OR,199.21,1,0,1,0.6693232955,87298.65
2153,22,20,22,140,,138000,73.519398441,6.625,4.5,216.77,3.2787956953,5,0,1,0,0,138000,635,80,6.625,AZ,199.21,0,1,2,,
2160,22,20,22,140,,489132.99,62.380915724,6.625,4.5,216.77,3.2787956953,5,0,0,1,0,490000,567,68,6.625,FL,199.21,0,0,0,,
2160,23,20,22,140,,487814.44,60.771750565,6.625,4.5,221.91,2.9871094449,5,0,0,1,0,490000,567,68,6.625,FL,199.21,0,1,2,,
2164,22,20,22,140,,299595.26,73.42021097,7.99,4.5,216.77,3.2787956953,5,0,0,1,0,300000,599,80,7.99,AZ,199.21,0,0,0,,
2164,23,20,22,140,,298977.98,71.571842514,7.99,4.5,221.91,2.9871094449,5,0,0,1,0,300000,599,80,7.99,AZ,199.21,0,1,2,,
2166,22,20,22,140,,249535.68,55.954424903,6.375,4.5,216.77,3.2787956953,5,0,0,0,0,250000,606,61,6.375,NJ,199.21,0,1,2,,
2174,22,20,22,140,,110227.24,73.404351237,7.25,4.5,216.77,3.2787956953,5,0,0,1,0,110400,581,80,7.25,GA,199.21,0,0,0,,
2174,23,20,22,140,,109964.17,71.53298963,7.25,4.5,221.91,2.9871094449,5,0,0,1,0,110400,581,80,7.25,GA,199.21,0,0,0,,
2174,24,20,22,140,,109696.3,70.771921053,7.25,4.5,223.75,3.1211950891,4.7,0,0,1,0,110400,581,80,7.25,GA,199.21,0,0,0,,
2174,25,20,22,140,,109423.54,69.803539909,7.25,4.5,226.29,2.8991367167,4.7,0,0,1,0,110400,581,80,7.25,GA,199.21,0,1,2,,
2178,22,20,22,140,,59313.74,82.589213713,7.625,4.5,216.77,3.2787956953,5,0,0,1,1,59400,704,90,7.625,NC,199.21,0,0,0,,
2178,23,20,22,140,,59182.28,80.4974307,7.625,4.5,221.91,2.9871094449,5,0,0,1,1,59400,704,90,7.625,NC,199.21,0,0,0,,
2178,24,20,22,140,,59030.62,79.630877333,7.625,4.5,223.75,3.1211950891,4.7,0,0,1,1,59400,704,90,7.625,NC,199.21,0,0,0,,
2178,25,20,22,140,,58847.52,78.492832737,7.625,4.5,226.29,2.8991367167,4.7,0,0,1,1,59400,704,90,7.625,NC,199.21,0,0,0,,
2178,26,20,22,140,,58707.12,78.719527854,7.625,4.5,225.1,2.1513648831,4.7,0,0,1,1,59400,704,90,7.625,NC,199.21,0,0,0,,
2178,27,20,22,140,34,58707.12,79.678788255,7.625,4.5,222.39,2.3617217155,4.4,0,0,1,1,59400,704,90,7.625,NC,199.21,1,0,1,0.8166304189,10765.1
2183,22,20,22,141,,196805.21,78.128931171,9.495,4.5,216.77,3.2787956953,5,0,0,1,1,197000,674,85.1,9.495,FL,199.21,0,1,2,,
2196,22,20,22,141,,77766.07,73.419389325,7.95,4.5,216.77,3.2787956953,5,0,0,1,0,77872,648,80,7.95,TN,199.21,0,0,0,,
2196,23,20,22,141,,77658.74,71.619825752,7.95,4.5,221.91,2.9871094449,5,0,0,1,0,77872,648,80,7.95,TN,199.21,0,0,0,,
2196,24,20,22,141,,77439.77,70.83058097,7.95,4.5,223.75,3.1211950891,4.7,0,0,1,0,77872,648,80,7.95,TN,199.21,0,0,0,,
2196,25,20,22,141,,77271.71,69.883549321,7.95,4.5,226.29,2.8991367167,4.7,0,0,1,0,77872,648,80,7.95,TN,199.21,0,0,0,,
2196,26,20,22,141,,77156.5,70.148246169,7.95,4.5,225.1,2.1513648831,4.7,0,0,1,0,77872,648,80,7.95,TN,199.21,0,0,0,,
2196,27,20,22,141,,76968.75,70.830282222,7.95,4.5,222.39,2.3617217155,4.4,0,0,1,0,77872,648,80,7.95,TN,199.21,0,0,0,,
2196,28,20,22,141,,76791.27,71.541969812,7.95,4.5,219.67,1.2291722496,4.6,0,0,1,0,77872,648,80,7.95,TN,199.21,0,0,0,,
2196,29,20,22,141,,76549.08,72.070936224,7.95,4.5,217.37,1.6929686703,4.5,0,0,1,0,77872,648,80,7.95,TN,199.21,0,1,2,,
2204,16,16,16,129,,155235.32,83.910983784,7.99,3.86,167.91,4.320113768,5.7,0,0,1,0,157250,655,85,7.99,MN,167.91,0,1,2,,
2210,16,9,16,129,20,23413.07,58.7651719,12.125,4.86,167.91,4.320113768,5.7,0,0,1,0,23500,523,74.6,12.125,OH,132.76,1,0,1,0.8428151456,3680.18
2211,16,9,16,129,,122897.96,48.009241875,8.125,4.86,167.91,4.320113768,5.7,0,0,1,0,161920,724,80,8.125,IA,132.76,0,0,0,,
2211,17,9,16,129,,89895.79,32.858870154,8.125,4.86,179.45,4.1266843515,5.6,0,0,1,0,161920,724,80,8.125,IA,132.76,0,0,0,,
2211,18,9,16,129,,86546.47,30.37201159,8.125,4.86,186.91,3.3705107906,5.5,0,0,1,0,161920,724,80,8.125,IA,132.76,0,0,0,,
2211,19,9,16,129,,84940.04,29.105957097,8.125,4.86,191.42,3.0694826904,5.5,0,0,1,0,161920,724,80,8.125,IA,132.76,0,0,0,,
2211,20,9,16,129,,82743.79,27.244635977,8.125,4.86,199.21,3.5563345819,5.3,0,0,1,0,161920,724,80,8.125,IA,132.76,0,0,0,,
2211,21,9,16,129,,80546.26,25.295708128,8.125,4.86,208.86,3.3469293746,5.2,0,0,1,0,161920,724,80,8.125,IA,132.76,0,0,0,,
2211,22,9,16,129,,78325.84,23.700778913,8.125,4.86,216.77,3.2787956953,5,0,0,1,0,161920,724,80,8.125,IA,132.76,0,0,0,,
2211,23,9,16,129,,44925.28,13.279161559,8.5,4.86,221.91,2.9871094449,5,0,0,1,0,161920,724,80,8.125,IA,132.76,0,1,2,,
2215,16,10,16,70,,79515.81,57.103394477,8.95,3.63,167.91,4.320113768,5.7,0,0,1,0,83000,513,72.2,8.95,NJ,138.62,0,0,0,,
2215,17,10,16,70,,78771.32,52.930946521,8.95,3.63,179.45,4.1266843515,5.6,0,0,1,0,83000,513,72.2,8.95,NJ,138.62,0,0,0,,
2215,18,10,16,70,,78010.03,50.327216042,8.95,3.63,186.91,3.3705107906,5.5,0,0,1,0,83000,513,72.2,8.95,NJ,138.62,0,0,0,,
2215,19,10,16,70,,77231.58,48.651093661,8.95,3.63,191.42,3.0694826904,5.5,0,0,1,0,83000,513,72.2,8.95,NJ,138.62,0,0,0,,
2215,20,10,16,70,,76435.59,46.266802501,8.95,3.63,199.21,3.5563345819,5.3,0,0,1,0,83000,513,72.2,8.95,NJ,138.62,0,0,0,,
2215,21,10,16,70,,75579.37,43.634800382,8.95,3.63,208.86,3.3469293746,5.2,0,0,1,0,83000,513,72.2,8.95,NJ,138.62,0,0,0,,
2215,22,10,16,70,,74746.14,41.579052847,8.95,3.63,216.77,3.2787956953,5,0,0,1,0,83000,513,72.2,8.95,NJ,138.62,0,0,0,,
2215,23,10,16,70,,73894.12,40.153000832,8.95,3.63,221.91,2.9871094449,5,0,0,1,0,83000,513,72.2,8.95,NJ,138.62,0,0,0,,
2215,24,10,16,70,,72974.52,39.327215932,8.95,3.63,223.75,3.1211950891,4.7,0,0,1,0,83000,513,72.2,8.95,NJ,138.62,0,0,0,,
2215,25,10,16,70,,72082.57,38.410494616,8.95,3.63,226.29,2.8991367167,4.7,0,0,1,0,83000,513,72.2,8.95,NJ,138.62,0,1,2,,
2216,16,10,16,130,,109675.94,51.716244175,7,3.63,167.91,4.320113768,5.7,0,0,1,0,111000,610,63.4,7,NJ,138.62,0,0,0,,
2216,17,10,16,130,,109378.07,48.25907205,7,3.63,179.45,4.1266843515,5.6,0,0,1,0,111000,610,63.4,7,NJ,138.62,0,0,0,,
2216,18,10,16,130,,109074.95,46.204540831,7,3.63,186.91,3.3705107906,5.5,0,0,1,0,111000,610,63.4,7,NJ,138.62,0,0,0,,
2216,19,10,16,130,,108766.49,44.988340694,7,3.63,191.42,3.0694826904,5.5,0,0,1,0,111000,610,63.4,7,NJ,138.62,0,0,0,,
2216,20,10,16,130,,108452.62,43.104348595,7,3.63,199.21,3.5563345819,5.3,0,0,1,0,111000,610,63.4,7,NJ,138.62,0,0,0,,
2216,21,10,16,130,,108133.24,40.991717578,7,3.63,208.86,3.3469293746,5.2,0,0,1,0,111000,610,63.4,7,NJ,138.62,0,1,2,,
2222,16,13,16,73,,115758.17,44.867539002,7.35,3.54,167.91,4.320113768,5.7,0,0,1,0,118000,611,51.3,7.35,NJ,149.7,0,0,0,,
2222,17,13,16,73,,114626.77,41.571888169,7.35,3.54,179.45,4.1266843515,5.6,0,0,1,0,118000,611,51.3,7.35,NJ,149.7,0,0,0,,
2222,18,13,16,73,25,113860.91,39.645990368,7.35,3.54,186.91,3.3705107906,5.5,0,0,1,0,118000,611,51.3,7.35,NJ,149.7,1,0,1,0,113860.91
2242,16,13,16,133,,136425.66,62.367620159,8.55,3.54,167.91,4.320113768,5.7,0,1,0,0,137100,515,70.3,8.55,TX,149.7,0,0,0,,
2242,17,13,16,133,,136162.74,58.244442146,8.55,3.54,179.45,4.1266843515,5.6,0,1,0,0,137100,515,70.3,8.55,TX,149.7,0,0,0,,
2242,18,13,16,133,,135894.17,55.809477752,8.55,3.54,186.91,3.3705107906,5.5,0,1,0,0,137100,515,70.3,8.55,TX,149.7,0,0,0,,
2242,19,13,16,133,,135619.82,54.384547866,8.55,3.54,191.42,3.0694826904,5.5,0,1,0,0,137100,515,70.3,8.55,TX,149.7,0,0,0,,
2242,20,13,16,133,,135339.55,52.149873973,8.55,3.54,199.21,3.5563345819,5.3,0,1,0,0,137100,515,70.3,8.55,TX,149.7,0,0,0,,
2242,21,13,16,133,,135053.25,49.635161199,8.55,3.54,208.86,3.3469293746,5.2,0,1,0,0,137100,515,70.3,8.55,TX,149.7,0,0,0,,
2242,22,13,16,133,,134740.6,47.713246732,8.55,3.54,216.77,3.2787956953,5,0,1,0,0,137100,515,70.3,8.55,TX,149.7,0,0,0,,
2242,23,13,16,133,,134441.41,46.504593849,8.55,3.54,221.91,2.9871094449,5,0,1,0,0,137100,515,70.3,8.55,TX,149.7,0,0,0,,
2242,24,13,16,133,,134135.78,46.017314002,8.55,3.54,223.75,3.1211950891,4.7,0,1,0,0,137100,515,70.3,8.55,TX,149.7,0,0,0,,
2242,25,13,16,133,,133823.57,45.394884921,8.55,3.54,226.29,2.8991367167,4.7,0,1,0,0,137100,515,70.3,8.55,TX,149.7,0,0,0,,
2242,26,13,16,133,,133504.63,45.526105772,8.55,3.54,225.1,2.1513648831,4.7,0,1,0,0,137100,515,70.3,8.55,TX,149.7,0,0,0,,
2242,27,13,16,133,,133178.83,45.968423627,8.55,3.54,222.39,2.3617217155,4.4,0,1,0,0,137100,515,70.3,8.55,TX,149.7,0,0,0,,
2242,28,13,16,133,,132846.01,46.421314655,8.55,3.54,219.67,1.2291722496,4.6,0,1,0,0,137100,515,70.3,8.55,TX,149.7,0,0,0,,
